Is_New,ID*,key,URL*,rel_url,requirement,conformance,update_verb,actor,certifiers_only,Sub-Requirement(s),conditionality,Conditionality Details,Verifiable?,Verifiability Details,Planning To Test?,Planning To Test Details,Page,Section,context,Verb Guess,Actor Guess,Section #,Grouping,Priority,Test Plan,Questions,Notes,In Test,Column1
,515,CONF-0515,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,The ServiceRequest.code value ... SHOULD be constrained to a subset for a particular use case or domain,SHOULD,,Server,,,FALSE,,,,,,StructureDefinition-us-core-servicerequest,mandatory-and-must-support-data-elements,Structuredefinition US Core Servicerequest: Mandatory And Must Support Data Elements,,,,,,,,"Change in v8.0.0:
Note: non-substantive so requirements text left unchanged.

The ServiceRequest.code value set is broad to accommodate a wide variety of use cases and SHOULD be constrained to a subset for a particular use case or domain. (for example, LOINC for laboratory orders.)

->

The ServiceRequest.code is bound to US Core Procedure Codes, a broadly defined value set that accommodates many healthcare domains. However, implementers SHOULD constrain the value set to a subset for a particular domain.",,
,516,CONF-0516,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,[For organizations participating in the ONC Health IT Certification program] Servers … SHALL support ... US Core Service Request Profile for communicating the reason or justification for a referral as Additional USCDI Requirements,SHALL,,Server,,,TRUE,For organizations participating in ONC certification,,,,,StructureDefinition-us-core-servicerequest,mandatory-and-must-support-data-elements,Structuredefinition US Core Servicerequest: Mandatory And Must Support Data Elements,SHALL,Server,,,,,,This requirement is specific to certification testing and is not relevant to the US Core IG tests,y,
,517,CONF-0517,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,[For organizations participating in the ONC Health IT Certification program] … Clients SHALL support ... US Core ServiceRequest Profile for communicating the reason or justification for a referral as Additional USCDI Requirements,SHALL,,Client,,,TRUE,For organizations participating in ONC certification,,,,,StructureDefinition-us-core-servicerequest,mandatory-and-must-support-data-elements,Structuredefinition US Core Servicerequest: Mandatory And Must Support Data Elements,SHALL,Client,,,,,,This requirement is specific to certification testing and is not relevant to the US Core IG tests,,
,518,CONF-0518,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,"[For organizations participating in the ONC Health IT Certification program,] although both ServiceRequest.reasonCode and ServiceRequest.reasonReference are marked as Additional USCDI Requirements, the certifying Server system is not required to support both, but SHALL support at least one of these elements.",SHALL,,Server,,,TRUE,"For organizations participating in ONC certification, Server shall support either Procedure.reasonCode or Procedure.reasonReference",,,,,StructureDefinition-us-core-servicerequest,mandatory-and-must-support-data-elements,Structuredefinition US Core Servicerequest: Mandatory And Must Support Data Elements,SHALL,Server,,,,,,This requirement is specific to certification testing and is not relevant to the US Core IG tests,y,
,519,CONF-0519,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,"[For organizations participating in the ONC Health IT Certification program,] The certifying Client application SHALL support both [ServiceRequest.reasonCode and ServiceRequest.reasonReference]",SHALL,,Client,,,TRUE,For organizations participating in ONC certification,,,,,StructureDefinition-us-core-servicerequest,mandatory-and-must-support-data-elements,Structuredefinition US Core Servicerequest: Mandatory And Must Support Data Elements,SHALL,Client,,,,,,This requirement is specific to certification testing and is not relevant to the US Core IG tests,,
,520,CONF-0520,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,"[For organizations participating in the ONC Health IT Certification program,] when using ServiceRequest.reasonReference Servers SHALL support at least one target resource in ServiceRequest.reasonReference",SHALL,,Server,,,TRUE," For organizations participating in the ONC Health IT Certification program, using Procedure.reasonReference",,,,,StructureDefinition-us-core-servicerequest,mandatory-and-must-support-data-elements,Structuredefinition US Core Servicerequest: Mandatory And Must Support Data Elements,SHALL,Server,,,,,,This requirement is specific to certification testing and is not relevant to the US Core IG tests,y,
,521,CONF-0521,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,"[For organizations participating in the ONC Health IT Certification program,] when using ServiceRequest.reasonReference … Clients SHALL support all target resources in ServiceRequest.reasonReference",SHALL,,Client,,,TRUE," For organizations participating in the ONC Health IT Certification program, using Procedure.reasonReference",,,,,StructureDefinition-us-core-servicerequest,mandatory-and-must-support-data-elements,Structuredefinition US Core Servicerequest: Mandatory And Must Support Data Elements,SHALL,Client,,,,,,This requirement is specific to certification testing and is not relevant to the US Core IG tests,,
,522,CONF-0522,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-servicerequest.html#mandatory-and-must-support-data-elements,"[For organizations participating in the ONC Health IT Certification program,] when using ServiceRequest.reasonReference …The referenced resources SHOULD be a US Core Profile as documented in [Referencing US Core Profiles](https://hl7.org/fhir/us/core/STU8/general-guidance.html#referencing-us-core-profiles)",SHOULD,,Server,,,TRUE," For organizations participating in the ONC Health IT Certification program, using Procedure.reasonReference",,,,,StructureDefinition-us-core-servicerequest,mandatory-and-must-support-data-elements,Structuredefinition US Core Servicerequest: Mandatory And Must Support Data Elements,SHOULD,,,,,,,This requirement is specific to certification testing and is not relevant to the US Core IG tests,,
,523,CONF-0523,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-specimen.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-specimen.html#mandatory-and-must-support-data-elements,"Since the binding [for Specimen.type and additional USCDI elements] is [extensible](http://hl7.org/fhir/R4/terminologies.html#extensible) when a code is unavailable, just text is allowed [and conformant].",MAY,,Server,,,FALSE,,,,,,StructureDefinition-us-core-specimen,mandatory-and-must-support-data-elements,Structuredefinition US Core Specimen: Mandatory And Must Support Data Elements,,,,,,,,,,
,524,CONF-0524,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-specimen.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-specimen.html#mandatory-and-must-support-data-elements,"Although both Specimen.identifier and Specimen.accessionIdentifier are marked as Must Support, the Server system is not required to support both, but SHALL support at least one of these elements.",SHALL,,Server,,,TRUE,Shall support either Specimen.identifier or Specimen.accessionIdentifier,,,,,StructureDefinition-us-core-specimen,mandatory-and-must-support-data-elements,Structuredefinition US Core Specimen: Mandatory And Must Support Data Elements,SHALL,Server,,,,,,,Need fix,
,525,CONF-0525,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-specimen.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-specimen.html#mandatory-and-must-support-data-elements,The Client application SHALL support both [ Specimen.identifier and Specimen.accessionIdentifier],SHALL,,Client,,,TRUE,,,,,,StructureDefinition-us-core-specimen,mandatory-and-must-support-data-elements,Structuredefinition US Core Specimen: Mandatory And Must Support Data Elements,SHALL,Client,,,,,,,,
,526,CONF-0526,https://hl7.org/fhir/us/core/STU8/StructureDefinition-us-core-specimen.html#mandatory-and-must-support-data-elements,StructureDefinition-us-core-specimen.html#mandatory-and-must-support-data-elements,Clients may request Specimen resources be included with the Observation or DiagnosticReport resource query.,MAY,,Client,,,FALSE,,,,,,StructureDefinition-us-core-specimen,mandatory-and-must-support-data-elements,Structuredefinition US Core Specimen: Mandatory And Must Support Data Elements,MAY,Client,,,,,,,,
,527,CONF-0527,https://hl7.org/fhir/us/core/STU8/CapabilityStatement-us-core-Client.html#should_igs,CapabilityStatement-us-core-Client.html#should_igs,[Clients] SHOULD Support the Following Implementation Guide [SMART App Launch version 2.0.0 and later](http://hl7.org/fhir/smart-app-launch/history.html),SHOULD,,Client,,,FALSE,,,,,,CapabilityStatement-us-core-Client,should_igs,Capabilitystatement US Core Client: Should_Igs,SHOULD,Client,,,,,,"Change in v8.0.0:

""SHOULD Support the Following Implementation Guides:

    SMART Application Launch Framework Implementation Guide

->

SHOULD Support the Following Implementation Guides:

    SMART App Launch version 2.0.0 and later""",,
,528,CONF-0528,https://hl7.org/fhir/us/core/STU8/CapabilityStatement-us-core-Client.html#behavior,CapabilityStatement-us-core-Client.html#behavior,[Clients] MAY support the transaction interaction,MAY,,Client,,,FALSE,,,,,,CapabilityStatement-us-core-Client,behavior,Capabilitystatement US Core Client: Behavior,MAY,Client,,,,,,,,
,529,CONF-0529,https://hl7.org/fhir/us/core/STU8/CapabilityStatement-us-core-Client.html#behavior,CapabilityStatement-us-core-Client.html#behavior,[Clients] MAY support the batch interaction,MAY,,Client,,,FALSE,,,,,,CapabilityStatement-us-core-Client,behavior,Capabilitystatement US Core Client: Behavior,MAY,Client,,,,,,,,
,530,CONF-0530,https://hl7.org/fhir/us/core/STU8/CapabilityStatement-us-core-Client.html#behavior,CapabilityStatement-us-core-Client.html#behavior,[Clients] MAY support the search-system interaction,MAY,,Client,,,FALSE,,,,,,CapabilityStatement-us-core-Client,behavior,Capabilitystatement US Core Client: Behavior,MAY,Client,,,,,,,,
,531,CONF-0531,https://hl7.org/fhir/us/core/STU8/CapabilityStatement-us-core-Client.html#behavior,CapabilityStatement-us-core-Client.html#behavior,[Clients] MAY support the history-system interaction,MAY,,Client,,,FALSE,,,,,,CapabilityStatement-us-core-Client,behavior,Capabilitystatement US Core Client: Behavior,MAY,Client,,,,,,,,
,532,CONF-0532,https://hl7.org/fhir/us/core/STU8/CapabilityStatement-us-core-Server.html#should_igs,CapabilityStatement-us-core-Server.html#should_igs,"[Servers] SHOULD Support the ...
[SMART App Launch version 2.0.0 and later](http://hl7.org/fhir/smart-app-launch/history.html)",SHOULD,,Server,,,FALSE,,,,,,CapabilityStatement-us-core-Server,should_igs,Capabilitystatement US Core Server: Should_Igs,SHOULD,Server,,,,,,"Change in v8.0.0:

""SHOULD Support the Following Implementation Guides:

    SMART Application Launch Framework Implementation Guide

->

SHOULD Support the Following Implementation Guides:

    SMART App Launch version 2.0.0 and later""",,
